value
3
3
3
4
5
4
9
4
5
5
6
4
4
9
4
2
8
7
4
5
1
3
1
3
1
3
1
2
1
1
7
1
9
6
3
5
3
5
4
7
7
3
6
3
3
4
7
5
1
1
7
1
5
1
5
1
2
1
2
2
3
8
4
7
4
3
3
4
6
4
4
1
2
3
1
1
1
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
