time,value
0,1.4925373134328357
0.048433333333333335,2.941176470588235
0.0506,4.411764705882353
0.12048333333333333,5.797101449275362
0.17073333333333332,7.246376811594203
0.5174666666666666,8.695652173913043
0.5949666666666666,10.144927536231885
0.5987333333333333,11.594202898550725
0.6620333333333334,13.043478260869565
0.7402833333333333,14.492753623188406
0.7434833333333334,15.942028985507244
0.80675,17.142857142857142
0.8844833333333333,18.571428571428573
0.88805,20
1.0069,21.428571428571427
1.0241333333333333,22.857142857142858
1.0294666666666668,24.285714285714285
1.03295,25.71428571428571
1.1526666666666667,27.142857142857142
1.174,28.57142857142857
1.2972666666666666,30
1.32405,31.428571428571427
1.3740333333333334,32.857142857142854
1.5193166666666666,34.285714285714285
1.53535,35.714285714285715
1.5966,37.142857142857146
2.17025,38.57142857142858
6.443783333333333,22.400000000000002
6.66405,23.200000000000003
7.55365,23.809523809523807
7.626333333333333,24.6031746031746
7.683066666666667,25.396825396825395
7.729716666666667,26.190476190476193
7.879,26.984126984126984
8.147583333333333,27.77777777777778
8.256533333333334,28.57142857142857
8.402,29.365079365079367
8.547533333333334,30.158730158730158
10.192833333333333,27.659574468085108
10.327183333333334,27.397260273972602
10.479,27.89115646258503
10.495916666666666,28.57142857142857
10.631316666666667,28.289473684210524
10.65535,28.947368421052634
10.883066666666666,28.662420382165603
11.0316,28.39506172839506
11.090666666666667,29.01234567901235
11.109016666666667,29.268292682926827
11.297383333333334,28.32369942196532
11.338416666666667,28.901734104046245
11.36695,28.176795580110497
11.3697,28.7292817679558
11.404366666666666,29.2817679558011
11.4048,29.83425414364641
11.4766,30.05464480874317
11.48765,30.601092896174865
11.645283333333333,29.6875
11.6713,30.05181347150259
11.682483333333334,30.102040816326532
11.7116,30.456852791878177
11.828966666666666,30.96446700507614
11.94145,31.313131313131315
11.9882,31.818181818181817
12.062883333333334,32.323232323232325
12.08955,32.82828282828283
12.165383333333333,33.33333333333333
12.220516666666667,33.83838383838384
12.237633333333333,34.34343434343434
12.284383333333333,34.84848484848485
12.3134,35.35353535353536
12.378166666666667,35.858585858585855
12.385766666666667,36.36363636363637
12.432483333333334,36.868686868686865
12.461566666666666,37.37373737373738
12.533983333333333,37.878787878787875
12.5358,38.38383838383838
12.609566666666666,38.88888888888889
12.681966666666666,39.39393939393939
12.693483333333333,39.8989898989899
12.757666666666667,40.4040404040404
12.83005,40.909090909090914
12.851083333333333,41.41414141414141
12.90595,41.91919191919192
12.978166666666667,42.42424242424242
13.0087,42.92929292929293
13.05405,43.43434343434344
13.126266666666666,43.93939393939394
13.20215,44.44444444444444
13.274716666666666,44.94949494949495
13.350233333333334,45.45454545454545
13.422566666666667,45.95959595959596
15.881883333333333,44.230769230769226
15.894233333333334,44.71153846153847
16.046866666666666,44.97607655502392
16.186583333333335,44.60093896713615
16.195883333333335,45.07042253521127
16.344933333333334,44.4954128440367
16.643166666666666,43.75
16.660916666666665,44.19642857142857
16.78921666666667,43.859649122807014
16.842083333333335,44.29824561403509
16.990066666666667,43.776824034334766
17.393816666666666,42.38683127572017
17.4671,42.62295081967213
17.572466666666667,42.33870967741936
17.610333333333333,42.74193548387097
17.742316666666667,42.971887550200805
17.970816666666668,43.2
18.082516666666667,43.6
18.2258,43.65079365079365
18.373183333333333,44.047619047619044
18.520616666666665,44.44444444444444
18.668166666666668,44.84126984126984
18.815583333333333,45.23809523809524
18.963016666666668,45.63492063492063
19.3236,46.03174603174603
19.470966666666666,46.42857142857143
19.6905,46.6403162055336
19.722066666666667,47.03557312252965
19.83795,47.43083003952569
22.2147,44.32234432234432
22.29071666666667,44.36363636363637
22.2918,44.72727272727273
22.4366,44.60431654676259
22.5114,44.80286738351255
22.587466666666668,44.522968197879855
22.884116666666667,43.944636678200695
22.957683333333332,43.68600682593857
24.48725,41.21405750798722
24.629633333333334,41.533546325878596
24.69615,41.71974522292994
24.766466666666666,41.904761904761905
24.7742,42.08860759493671
24.778916666666667,42.405063291139236
24.826416666666667,42.721518987341774
24.844583333333333,42.90220820189275
24.92365,43.217665615141954
24.9284,43.53312302839117
24.993016666666666,43.84858044164038
25.094633333333334,44.164037854889585
25.411416666666668,44.479495268138805
25.514783333333334,44.79495268138801
25.578516666666665,45.110410094637224
26.1597,45.42586750788644
26.377216666666666,45.74132492113564
29.98275,38.62433862433862
29.998616666666667,38.88888888888889
30.130983333333333,39.050131926121374
30.26005,39.31398416886543
30.2796,39.577836411609496
30.4082,39.84168865435356
30.506166666666665,40.105540897097626
30.55645,40.369393139841684
30.574466666666666,40.633245382585756
30.575116666666666,40.89709762532981
30.63993333333333,41.16094986807388
30.6539,41.42480211081794
30.704733333333333,41.68865435356201
30.788116666666667,41.952506596306065
30.802183333333332,42.21635883905013
30.852983333333334,42.368421052631575
30.93575,42.63157894736842
30.948483333333332,42.89473684210526
30.9504,43.15789473684211
31.096766666666667,43.42105263157895
31.098683333333334,43.684210526315795
31.245016666666668,43.94736842105263
31.497033333333334,44.21052631578947
31.605516666666666,44.473684210526315
33.961216666666665,43.037974683544306
34.0447,43.18181818181818
34.18418333333333,43
34.19448333333333,43.25
34.251016666666665,43.5
34.34016666666667,43.64089775561097
34.395966666666666,43.45679012345679
34.636466666666664,43.170731707317074
34.64208333333333,43.41463414634146
34.8465,43.132530120481924
35.001016666666665,42.857142857142854
35.094433333333335,43.095238095238095
35.1032,43.333333333333336
35.10405,43.57142857142857
35.2499,43.29411764705882
35.400483333333334,43.02325581395349
35.46115,43.25581395348837
35.55041666666666,43.48837209302325
35.564166666666665,43.72093023255814
35.7005,43.851508120649655
35.850683333333336,44.08352668213457
35.90545,44.31554524361949
36.0009,44.5475638051044
36.01168333333333,44.779582366589324
36.052566666666664,45.011600928074245
36.15105,45.243619489559165
36.19965,45.47563805104408
36.30125,45.707656612529
36.34676666666667,45.93967517401392
36.451483333333336,46.17169373549884
36.4939,46.403712296983755
36.601733333333335,46.635730858468676
36.6411,46.8677494199536
36.75196666666667,47.09976798143852
36.788133333333334,47.33178654292343
36.902166666666666,47.56380510440835
36.9353,47.79582366589327
40.330616666666664,46.41255605381166
40.39135,46.5324384787472
40.4143,46.75615212527964
40.53796666666667,46.56319290465632
40.580133333333336,46.78492239467849
40.73505,46.49122807017544
40.9009,46.20390455531454
40.90923333333333,46.420824295010846
41.20216666666666,46.03854389721627
41.306533333333334,45.85987261146497
41.36481666666667,45.97457627118644
41.586166666666664,45.79831932773109
41.619883333333334,46.008403361344534
41.74315,46.21848739495798
41.819383333333334,46.42857142857143
41.82768333333333,46.63865546218487
41.899766666666665,46.84873949579832
41.976083333333335,47.05882352941176
41.98485,47.26890756302521
42.07841666666667,47.47899159663865
42.141533333333335,47.689075630252105
42.19266666666667,47.89915966386555
42.34115,48.109243697478995
42.34936666666667,48.319327731092436
42.4978,48.529411764705884
42.50613333333333,48.739495798319325
42.5122,48.94957983193277
42.654516666666666,49.159663865546214
42.66278333333333,49.36974789915966
42.811233333333334,49.57983193277311
46.62916666666667,47.78225806451613
46.70785,47.983870967741936
46.712833333333336,48.185483870967744
46.86371666666667,48.19277108433735
46.93075,48.10379241516966
47.00953333333333,48.20717131474104
47.077866666666665,48.023715415019765
47.161683333333336,48.22134387351779
47.16215,48.418972332015805
47.51885,48.14090019569471
47.52555,48.336594911937375
47.601416666666665,48.53228962818004
47.66296666666667,48.7279843444227
47.765966666666664,48.92367906066536
47.80715,49.11937377690802
47.9595,49.31506849315068
48.027833333333334,49.510763209393346
48.103716666666664,49.706457925636
48.13645,49.902152641878665
48.1719,50.09784735812133
48.24791666666667,50.293542074364
48.293,50.489236790606654
48.31603333333333,50.68493150684932
48.460233333333335,50.88062622309197
52.611583333333336,49.43181818181818
52.6808,49.34086629001883
52.69278333333333,49.52919020715631
52.69531666666666,49.717514124293785
52.842733333333335,49.81203007518797
52.9064,49.62686567164179
52.97566666666667,49.72067039106145
52.98765,49.906890130353815
53.13815,49.72273567467653
53.141666666666666,49.90757855822551
53.35875,49.633699633699635
53.428,49.81684981684982
53.4381,50
53.59405,50.18315018315018
53.66153333333333,50.366300366300365
53.73076666666667,50.54945054945055
53.740883333333336,50.73260073260073
54.021483333333336,50.91575091575091
54.090783333333334,51.098901098901095
54.10086666666667,51.28205128205128
54.10543333333333,51.46520146520146
54.172866666666664,51.64835164835166
54.24218333333334,51.83150183150184
54.252266666666664,52.01465201465202
54.25686666666667,52.197802197802204
54.32425,52.38095238095239
54.39353333333333,52.56410256410257
54.403666666666666,52.74725274725275
54.40828333333334,52.930402930402934
54.55971666666667,53.11355311355312
