time,value
0,7.6923076923076925
0.538,15.384615384615385
0.6829333333333333,23.076923076923077
0.8279333333333333,30.76923076923077
0.9733833333333334,38.46153846153847
1.54015,46.15384615384615
7.749066666666667,28.000000000000004
8.010183333333334,32
8.2711,36
10.20765,34.48275862068966
10.511283333333333,35.483870967741936
10.660616666666666,35.294117647058826
10.822066666666666,37.142857142857146
11.1172,36.84210526315789
11.569016666666666,34.883720930232556
11.570566666666666,37.2093023255814
11.719766666666667,38.63636363636363
12.035,40
12.331166666666666,42.22222222222222
12.62735,44.44444444444444
12.775566666666666,46.666666666666664
13.220016666666666,48.888888888888886
13.368183333333333,51.11111111111111
13.516366666666666,53.333333333333336
17.3617,54.347826086956516
17.524866666666668,55.319148936170215
17.8854,55.10204081632652
17.985866666666666,57.14285714285714
24.273133333333334,53.70370370370371
24.4226,55.55555555555556
24.57205,57.407407407407405
25.1584,59.25925925925925
25.30785,61.111111111111114
29.988033333333334,59.64912280701754
30.304583333333333,61.40350877192983
30.452883333333332,63.1578947368421
41.54056666666666,63.793103448275865
42.60078333333333,64.40677966101694
42.77151666666666,65
43.01051666666667,65.57377049180327
43.36145,65.07936507936508
43.50395,65.625
43.653733333333335,67.1875
43.84681666666667,67.6923076923077
46.12056666666667,66.17647058823529
46.28515,66.66666666666666
46.41498333333333,68.11594202898551
46.865516666666664,69.56521739130434
48.2498,69.01408450704226
48.40493333333333,70.4225352112676
48.76716666666667,69.86301369863014
48.91428333333333,70.27027027027027
49.06315,70.66666666666667
49.43378333333333,71.05263157894737
49.59955,71.42857142857143
49.74503333333333,71.7948717948718
49.894133333333336,73.07692307692307
54.0202,73.41772151898735
54.1873,73.75
54.55988333333333,73.17073170731707
54.71171666666667,73.49397590361446
54.87071666666667,74.69879518072288
55.020266666666664,75
55.38345,74.4186046511628
55.53268333333333,75.5813953488372
