value
17
13
30
5
17
12
21
8
21
7
5
24
23
21
4
23
7
20
8
17
8
20
22
21
20
8
21
19
8
22
17
8
8
16
17
20
8
19
17
6
8
7
15
17
8
7
8
23
18
17
22
21
19
20
18
22
17
21
8
7
7
15
21
16
8
6
11
22
19
7
7
22
16
15
17
21
21
19
17
22
4
2
18
30
20
18
10
2
28
2
19
20
18
20
2
20
20
20
19
18
16
20
20
18
19
18
19
19
20
15
12
15
4
7
1
22
18
19
21
13
15
13
16
13
7
23
13
10
16
13
19
13
21
2
19
19
19
18
10
19
17
17
17
7
15
13
20
14
16
19
5
13
16
19
2
19
28
14
14
17
14
19
13
18
12
19
15
14
6
21
15
12
15
15
14
14
2
13
21
5
6
16
10
14
19
1
7
8
28
16
12
10
5
5
14
14
16
15
14
19
11
15
16
10
8
15
13
18
20
15
19
18
14
19
13
22
17
15
12
10
14
17
20
14
15
8
13
10
19
19
12
18
14
16
18
15
16
8
14
16
20
10
11
18
8
4
1
14
2
12
2
13
15
7
9
6
5
2
5
14
12
7
10
17
13
17
11
21
19
15
2
12
8
6
16
11
12
18
14
10
11
17
14
14
12
12
7
17
13
2
15
11
20
13
18
18
16
19
11
11
8
1
2
12
4
10
2
10
2
2
2
2
14
14
11
18
8
8
12
13
2
5
16
19
15
19
10
18
16
7
15
20
18
16
17
21
14
16
2
4
8
2
2
2
4
17
3
24
33
20
21
20
20
20
20
20
18
15
15
16
19
15
19
14
4
2
2
6
6
16
19
13
13
16
2
8
5
11
13
2
4
3
6
4
5
5
17
4
20
3
14
5
1
5
1
10
7
13
8
2
16
17
14
8
2
10
12
15
8
2
10
18
26
18
16
16
8
12
15
15
17
17
15
8
13
2
9
2
14
18
4
7
14
14
8
9
13
11
16
7
13
10
3
4
4
4
8
14
12
4
10
15
8
14
6
16
10
8
6
6
16
12
11
18
13
8
10
2
2
2
2
6
2
2
2
2
4
3
4
2
2
2
10
18
14
18
11
14
10
9
9
11
16
9
13
19
5
8
14
10
10
8
11
7
8
8
4
2
2
2
2
2
2
6
5
4
4
4
14
2
2
12
8
10
5
6
8
8
8
8
3
16
6
10
8
8
8
12
18
7
7
8
8
12
4
3
3
8
3
10
12
8
2
12
10
10
10
8
12
12
10
5
5
2
2
10
2
2
2
3
3
4
3
5
2
3
2
2
2
4
6
11
5
2
2
2
3
2
2
3
3
2
16
5
3
26
2
2
2
2
5
4
9
5
4
1
1
4
4
8
4
10
3
6
4
10
4
2
8
8
6
4
4
10
16
4
4
2
4
4
6
2
4
4
4
10
10
4
10
4
10
6
6
4
3
4
6
6
10
2
4
2
11
8
3
8
5
8
8
1
6
8
8
8
4
2
4
6
4
6
4
6
4
8
3
10
2
3
4
2
1
1
5
2
6
2
1
2
2
2
2
2
1
4
1
1
1
1
2
2
2
2
4
1
4
1
7
2
2
2
3
6
4
2
4
4
2
2
2
2
2
2
2
3
2
2
1
4
4
1
3
1
1
3
3
3
3
3
3
3
3
6
3
1
2
2
1
1
2
6
1
1
6
1
1
6
6
7
6
2
4
2
3
6
4
1
4
2
1
1
2
2
2
2
2
2
2
2
1
1
4
4
12
4
4
4
1
6
1
6
1
6
2
2
2
6
2
2
10
1
1
6
8
1
6
4
4
6
2
1
1
2
3
2
2
2
2
2
2
1
8
1
1
1
6
6
6
8
6
4
4
2
10
4
2
2
1
4
1
1
1
1
1
1
4
6
1
2
2
4
6
6
8
6
4
2
5
2
4
2
3
4
4
3
2
1
4
2
2
2
1
1
1
2
1
2
1
2
4
4
4
2
4
4
4
2
4
2
4
2
2
4
2
4
2
2
2
2
1
2
1
2
1
3
2
2
1
2
1
2
1
2
2
2
1
2
1
1
1
1
1
4
4
4
4
2
2
1
3
2
2
4
4
2
2
1
6
3
2
4
1
2
3
1
1
1
1
1
1
1
1
6
6
6
6
1
3
3
3
2
1
2
2
3
3
2
2
4
4
8
4
4
4
4
4
3
4
2
2
2
2
2
2
1
1
1
1
1
2
3
2
2
2
2
2
1
2
2
2
2
4
2
2
2
2
2
2
2
2
2
1
1
3
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
2
1
2
1
2
2
3
2
2
1
1
1
1
