time,value
0,121.22625698324016
0.0020833333333333333,121.22625698324016
0.002683333333333333,121.22625698324016
0.1663,121.22625698324016
0.16848333333333335,121.22625698324016
0.16903333333333334,121.22625698324016
0.4165,121.22625698324016
0.4187,121.22625698324016
0.41923333333333335,121.22625698324016
0.5833666666666667,121.22625698324016
0.5855,121.22625698324016
0.586,121.22625698324016
0.83355,121.22625698324016
0.8356833333333333,121.22625698324016
0.8369833333333333,121.22625698324016
1.0009166666666667,121.22625698324016
1.0025166666666667,121.22625698324016
1.0030833333333333,121.22625698324016
1.2505833333333334,121.22625698324016
1.2528166666666667,121.22625698324016
1.2537666666666667,121.22625698324016
1.66775,121.22625698324016
1.6703333333333332,121.22625698324016
1.8457,121.22625698324016
2.2103,121.22625698324016
2.3310333333333335,121.22625698324016
2.45105,121.22625698324016
2.747516666666667,121.22625698324016
2.748,121.22625698324016
2.7534,121.22625698324016
2.89295,121.22625698324016
2.8930333333333333,121.22625698324016
2.8983666666666665,121.22625698324016
3.0375,121.22625698324016
3.037916666666667,121.22625698324016
3.1828833333333333,121.22625698324016
3.1831666666666667,121.22625698324016
3.749833333333333,121.22625698324016
3.7503166666666665,121.22625698324016
6.001483333333334,121.22625698324016
6.0034,121.22625698324016
6.00375,121.22625698324016
6.1683,121.22625698324016
6.1702,121.22625698324016
6.1706,121.22625698324016
6.41845,121.22625698324016
6.42035,121.22625698324016
6.422183333333333,121.22625698324016
6.585233333333333,121.22625698324016
6.587233333333334,121.22625698324016
6.587883333333333,121.22625698324016
6.75015,121.22625698324016
6.835383333333334,121.22625698324016
6.837366666666667,121.22625698324016
6.838033333333334,121.22625698324016
6.9179,121.22625698324016
7.0023,121.22625698324016
7.004183333333334,121.22625698324016
7.004866666666667,121.22625698324016
7.25295,121.22625698324016
7.2544,121.22625698324016
7.254816666666667,121.22625698324016
7.4192833333333335,121.22625698324016
7.42115,121.22625698324016
7.421616666666667,121.22625698324016
7.671266666666667,121.22625698324016
7.672466666666667,121.22625698324016
7.672633333333334,121.22625698324016
7.833483333333334,121.22625698324016
8.569783333333334,121.22625698324016
8.889933333333333,121.22625698324016
9.261166666666666,121.22625698324016
9.350183333333334,121.22625698324016
9.9024,121.22625698324016
9.95985,121.22625698324016
10.115766666666667,121.22625698324016
10.2653,121.22625698324016
12.005016666666666,121.22625698324016
12.255666666666666,121.22625698324016
12.25665,121.22625698324016
12.2575,121.22625698324016
12.4173,121.22625698324016
12.4178,121.22625698324016
