time,value
0,8.404907975460125
0.005383333333333334,8.404907975460125
0.007533333333333334,8.404907975460125
0.17211666666666667,8.404907975460125
0.3275666666666667,8.404907975460125
0.33775,8.404907975460125
0.49435,8.404907975460125
0.5028166666666667,8.404907975460125
0.6689,8.404907975460125
0.6694166666666667,8.404907975460125
0.6745833333333333,8.404907975460125
0.82765,8.404907975460125
0.8354166666666667,8.404907975460125
0.8376833333333333,8.404907975460125
0.8507,8.404907975460125
0.9948666666666667,8.404907975460125
1.0021,8.404907975460125
1.0031833333333333,8.404907975460125
1.0172166666666667,8.404907975460125
1.0186,8.404907975460125
1.1375333333333333,8.404907975460125
1.1387,8.404907975460125
1.1622,8.404907975460125
1.16995,8.404907975460125
1.1707166666666666,8.404907975460125
1.1805166666666667,8.404907975460125
1.18515,8.404907975460125
1.1852,8.404907975460125
1.2107,8.404907975460125
1.21685,8.404907975460125
1.2535,8.404907975460125
1.3299333333333334,8.404907975460125
1.3367333333333333,8.404907975460125
1.3380166666666666,8.404907975460125
1.3433,8.404907975460125
1.3456333333333332,8.404907975460125
1.34695,8.404907975460125
1.3509,8.404907975460125
1.352,8.404907975460125
1.3833666666666666,8.404907975460125
1.4279833333333334,8.404907975460125
1.5107833333333334,8.404907975460125
1.5502833333333332,8.404907975460125
1.5789166666666667,8.404907975460125
1.6103666666666667,8.404907975460125
1.7169,8.404907975460125
1.8060166666666666,8.404907975460125
1.8749833333333332,8.404907975460125
1.9530833333333333,8.404907975460125
2.039816666666667,8.404907975460125
2.07715,8.404907975460125
2.1005166666666666,8.404907975460125
2.201766666666667,8.404907975460125
2.2086833333333336,8.404907975460125
2.3079833333333335,8.404907975460125
2.313483333333333,8.404907975460125
2.3531833333333334,8.404907975460125
2.4498166666666665,8.404907975460125
2.5683666666666665,8.404907975460125
2.5919666666666665,8.404907975460125
2.7359166666666668,8.404907975460125
2.7998333333333334,8.404907975460125
2.8277833333333335,8.404907975460125
2.8807666666666667,8.404907975460125
3.115466666666667,8.404907975460125
3.2602166666666665,8.404907975460125
5.994983333333334,8.404907975460125
6.002566666666667,8.404907975460125
6.004033333333333,8.404907975460125
6.161383333333333,8.404907975460125
6.169316666666667,8.404907975460125
6.169833333333333,8.404907975460125
6.328333333333333,8.404907975460125
6.336883333333334,8.404907975460125
6.337183333333333,8.404907975460125
6.495066666666666,8.404907975460125
6.502783333333333,8.404907975460125
6.503516666666667,8.404907975460125
6.661466666666667,8.404907975460125
6.6695,8.404907975460125
6.67025,8.404907975460125
6.6844166666666665,8.404907975460125
6.8284666666666665,8.404907975460125
6.836216666666667,8.404907975460125
6.836916666666666,8.404907975460125
6.841516666666666,8.404907975460125
6.8506833333333335,8.404907975460125
6.851283333333333,8.404907975460125
6.9949666666666666,8.404907975460125
7.003316666666667,8.404907975460125
7.0041,8.404907975460125
7.009633333333333,8.404907975460125
7.01365,8.404907975460125
7.0188,8.404907975460125
7.018933333333333,8.404907975460125
7.050466666666667,8.404907975460125
7.163033333333333,8.404907975460125
7.171133333333334,8.404907975460125
7.1713,8.404907975460125
7.175066666666667,8.404907975460125
7.178933333333333,8.404907975460125
7.1811,8.404907975460125
7.185733333333333,8.404907975460125
7.185783333333333,8.404907975460125
7.216583333333333,8.404907975460125
7.3296166666666664,8.404907975460125
7.337733333333333,8.404907975460125
7.3382,8.404907975460125
7.342783333333333,8.404907975460125
7.346166666666667,8.404907975460125
7.347666666666667,8.404907975460125
7.3521,8.404907975460125
7.352916666666666,8.404907975460125
7.384216666666667,8.404907975460125
7.482266666666667,8.404907975460125
7.55125,8.404907975460125
7.589316666666667,8.404907975460125
8.035533333333333,8.404907975460125
8.183333333333334,8.404907975460125
8.293583333333334,8.404907975460125
8.33635,8.404907975460125
8.550583333333334,8.404907975460125
9.030333333333333,8.404907975460125
9.047516666666667,8.404907975460125
9.078466666666667,8.404907975460125
9.227466666666666,8.404907975460125
9.843,8.404907975460125
10.378216666666667,8.404907975460125
11.828533333333333,8.404907975460125
11.8367,8.404907975460125
12.004316666666666,8.404907975460125
12.170133333333334,8.404907975460125
12.17085,8.404907975460125
12.337116666666667,8.404907975460125
12.33765,8.404907975460125
12.517683333333334,8.404907975460125
12.518233333333333,8.404907975460125
12.558666666666667,8.404907975460125
12.662416666666667,8.404907975460125
12.670466666666666,8.404907975460125
12.6707,8.404907975460125
12.684633333333334,8.404907975460125
12.781083333333333,8.404907975460125
12.8291,8.404907975460125
12.837216666666666,8.404907975460125
12.855783333333333,8.404907975460125
12.8679,8.404907975460125
12.995766666666666,8.404907975460125
12.995833333333334,8.404907975460125
13.00435,8.404907975460125
13.005,8.404907975460125
13.007466666666666,8.404907975460125
13.009183333333333,8.404907975460125
13.016066666666667,8.404907975460125
13.074616666666667,8.404907975460125
13.15465,8.404907975460125
13.170933333333334,8.404907975460125
13.226766666666666,8.404907975460125
13.296816666666667,8.404907975460125
13.30385,8.404907975460125
13.3317,8.404907975460125
13.337583333333333,8.404907975460125
13.378733333333333,8.404907975460125
13.551366666666667,8.404907975460125
13.676283333333334,8.404907975460125
13.681016666666666,8.404907975460125
13.76895,8.404907975460125
13.824416666666666,8.404907975460125
13.91705,8.404907975460125
14.016783333333333,8.404907975460125
14.196983333333334,8.404907975460125
14.211966666666667,8.404907975460125
14.22915,8.404907975460125
14.264983333333333,8.404907975460125
14.359833333333333,8.404907975460125
14.3638,8.404907975460125
14.377516666666667,8.404907975460125
14.564933333333334,8.404907975460125
14.657216666666667,8.404907975460125
14.792166666666667,8.404907975460125
14.805316666666666,8.404907975460125
14.953516666666667,8.404907975460125
14.966583333333332,8.404907975460125
14.969516666666667,8.404907975460125
15.025866666666667,8.404907975460125
15.031016666666666,8.404907975460125
15.117933333333333,8.404907975460125
15.197416666666667,8.404907975460125
15.2592,8.404907975460125
15.325633333333334,8.404907975460125
15.36465,8.404907975460125
15.40715,8.404907975460125
15.510266666666666,8.404907975460125
15.53085,8.404907975460125
15.55525,8.404907975460125
15.844633333333332,8.404907975460125
15.9345,8.404907975460125
15.986633333333334,8.404907975460125
16.1812,8.404907975460125
16.342833333333335,8.404907975460125
16.526716666666665,8.404907975460125
16.820316666666667,8.404907975460125
17.1088,8.404907975460125
17.145466666666668,8.404907975460125
17.189266666666665,8.404907975460125
17.20625,8.404907975460125
