value
5
5
3
4
4
5
3
6
3
5
3
5
8
7
7
5
5
8
5
6
9
9
6
4
7
5
7
7
7
3
5
3
3
3
3
3
6
4
3
7
3
3
7
4
3
3
5
3
6
1
2
2
1
1
1
1
1
2
1
1
