value
0
0
1.5714285714285714
0
0
0
0
6.538461538461538
0
0
0
0
6.2727272727272725
0
0
0.16666666666666666
0.23076923076923078
0.07692307692307693
0
0
1.75
0
0
0
6
0
0.07692307692307693
0.08333333333333333
0
0
0
0.16666666666666666
6.230769230769231
0
0
0.16666666666666666
0
0
0
0
2.1666666666666665
0
6.7272727272727275
0
0
0
0
0
0
6.769230769230769
0
0
2.090909090909091
0
0
0
0
0
0
0
6.846153846153846
0
0
0
0
7.2727272727272725
0
0
0
0
2.75
0
0
0
7
0
0
0
0
0
0
0
0
7.230769230769231
0
0
0
0
2.75
0
0
0
0
0
0
0
0
7.545454545454546
0
0
0.6666666666666666
0
0
6.846153846153846
0.23076923076923078
2.6363636363636362
0
0
0
0
0
0
0
0
0
7.153846153846154
0
0
0
0
6
0
0
0
0
0
1.6363636363636365
0
0
0
0
7.153846153846154
0
0
5.666666666666667
0
0
0
0
0
1.0909090909090908
0
0
0
0
0
0
0
5.6923076923076925
0
0
0
0
0
0
0
5
0
0
0
1
0
0
0
0
0
0
0
0
6.3076923076923075
0
0
4.909090909090909
0
0
0
