value
57.321
136.358
52.14
54.623
43.575
39.245
112.031
95.011
57.241
56.549
56.435
71.438
56.943
53.717
53.161
39.005
110.993
84.847
77.149
68.513
60.31
59.419
114.191
115.302
155.528
156.568
131.394
132.434
133.474
70.231
58.61
58.832
168.134
169.268
170.392
153.739
154.861
147.105
139.348
121.496
169.707
136.983
138.292
54.652
55.706
43.923
44.966
45.439
46.341
34.001
33.989
56.447
57.514
58.798
58.863
46.637
47.718
48.905
37.179
37.88
87.357
120.246
213.867
208.226
202.572
