value
23
22
42
25
19
39
5
16
35
18
31
36
34
40
34
17
26
33
34
24
22
29
3
23
1
6
1
2
2
2
2
2
2
6
1
2
2
2
2
2
1
6
8
8
1
6
2
2
1
2
2
2
1
6
1
6
1
6
2
2
2
2
2
2
2
10
6
6
6
2
33
1
30
28
22
16
23
1
18
18
23
10
17
17
1
1
6
4
1
10
1
1
1
1
16
12
16
14
2
2
21
18
21
14
19
10
19
3
1
1
6
1
1
10
1
2
1
2
2
2
1
10
4
2
1
8
6
2
2
2
2
2
4
2
2
12
1
11
29
32
2
8
19
21
26
21
23
16
10
2
1
10
1
4
2
1
2
4
2
4
2
10
18
24
2
20
8
2
21
11
28
9
28
23
23
23
10
17
33
30
22
21
19
36
19
22
25
12
13
20
15
15
16
21
28
20
24
23
20
24
8
20
33
28
31
36
20
13
35
25
34
6
10
1
3
2
1
16
2
2
17
2
2
4
1
6
10
2
8
12
15
17
24
6
3
3
6
3
3
3
3
3
6
3
3
3
3
6
3
3
6
3
3
3
3
6
6
6
3
3
3
6
3
3
3
15
14
11
10
12
8
6
5
3
3
3
3
10
3
6
6
3
3
6
3
3
3
12
6
6
3
6
3
3
3
6
8
22
8
5
15
4
8
20
14
14
6
1
10
2
2
4
3
4
10
8
1
1
1
1
8
8
4
12
6
8
2
1
11
16
6
6
4
2
5
10
4
13
12
4
3
7
5
2
2
18
4
4
4
4
4
4
4
4
5
3
14
4
4
10
8
8
4
2
2
10
2
2
10
12
12
3
4
4
4
14
4
2
4
2
6
2
4
4
6
6
2
2
2
2
2
2
2
2
2
1
2
2
2
2
2
2
2
2
1
2
2
2
2
2
2
2
4
4
5
6
10
5
2
1
4
2
2
2
4
6
2
2
3
4
3
2
4
2
2
4
2
2
2
2
2
2
4
6
4
4
3
3
2
2
2
2
2
2
2
2
2
2
2
6
2
6
2
8
1
1
2
4
8
4
2
12
2
2
2
2
2
2
2
2
2
2
2
2
2
1
2
2
2
2
2
2
1
2
2
2
2
1
2
1
2
2
2
2
1
2
2
2
1
2
1
2
2
2
2
2
2
2
1
2
1
1
1
1
1
1
2
4
2
2
2
2
1
1
1
2
2
2
1
2
2
2
2
2
2
2
2
2
2
6
2
1
2
2
1
1
1
2
14
2
2
1
2
1
1
4
2
1
2
2
2
12
1
4
1
1
2
2
1
2
2
2
2
2
2
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
4
4
2
2
8
2
2
4
2
2
2
2
2
2
2
2
2
2
4
6
2
2
2
1
1
2
2
1
1
1
1
1
2
3
1
1
1
1
1
1
1
1
10
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
3
1
2
1
1
2
1
1
1
1
1
1
2
2
1
1
1
1
1
1
1
2
2
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
3
1
1
1
2
1
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
