value
33
24
2
30
20
2
7
4
10
14
18
14
22
14
68
10
28
24
4
52
62
50
44
57
56
26
35
16
10
12
11
7
9
1
9
2
60
42
32
57
22
56
33
57
67
30
49
51
47
59
35
49
32
51
37
62
46
10
37
46
43
48
57
34
43
48
68
42
36
48
37
62
46
42
46
13
48
41
27
49
19
46
55
60
40
37
37
33
50
47
16
15
44
44
61
43
42
64
33
50
56
61
53
37
21
58
62
28
38
43
24
37
55
9
2
21
2
1
2
76
78
28
16
8
14
14
24
18
1
4
2
8
36
48
51
45
66
66
56
51
36
58
27
44
29
52
39
10
54
30
43
3
4
2
18
9
7
9
32
54
24
1
2
12
7
2
2
44
15
35
6
48
10
20
2
4
2
8
12
19
9
21
33
39
8
2
2
2
4
6
4
2
2
6
2
4
3
2
30
18
16
8
4
8
4
46
64
16
13
26
4
20
12
20
36
36
45
4
6
50
42
52
36
42
51
49
38
17
22
59
31
6
6
38
45
16
8
18
13
3
22
10
32
4
4
8
53
48
50
4
4
10
79
76
75
75
67
66
74
69
59
65
63
43
23
62
90
76
8
30
31
34
68
21
41
53
56
58
52
36
42
58
60
68
36
36
32
18
74
10
55
32
42
38
57
42
57
44
27
7
35
28
25
36
34
13
72
37
34
17
31
24
10
5
15
15
42
8
21
26
58
47
63
79
61
43
48
58
81
68
65
54
47
55
75
59
23
43
20
58
58
72
53
42
69
50
46
32
65
39
6
55
76
59
44
43
68
57
10
5
120
34
6
24
37
45
70
76
44
12
48
75
27
61
62
53
65
8
50
73
37
42
72
57
62
54
4
16
46
72
46
8
48
22
50
48
56
37
62
17
19
12
6
5
31
3
5
6
5
5
4
5
4
39
14
4
10
4
12
26
17
2
2
6
2
15
4
40
61
33
43
62
42
40
59
68
43
11
72
59
47
49
65
37
54
56
51
59
47
55
59
54
38
63
63
35
58
35
53
57
40
71
37
72
70
63
67
57
53
72
50
31
7
49
56
58
14
68
35
34
38
43
56
42
46
62
54
59
40
18
54
44
6
12
6
51
48
31
48
4
56
20
18
40
10
27
13
4
8
14
28
28
38
33
16
14
14
2
4
10
48
2
8
2
4
8
67
2
68
62
61
69
2
50
41
12
32
2
2
6
2
