value
100.698
232.886
105.648
223.981
183.871
125.663
55.368
110.234
102.085
81.52
73.002
55.98
48.144
135.985
115.888
108.078
90.676
83.192
63.227
46.621
62.064
99.734
78.5
70.615
112.311
113.371
111.589
112.601
101.332
102.641
84.791
101.429
57.238
148.963
66.604
86.293
87.286
66.701
49.278
47.075
90.654
73.621
66.234
140.225
141.676
143.122
133.859
118.745
110.417
88.618
72.665
110.756
111.931
82.998
66.446
52.022
47.252
38.981
123.956
116.192
108.422
111.214
95.682
141.652
119.982
121.608
65.953
121.765
157.006
141.832
126.847
88.457
62.751
118.715
119.41
104.053
66.377
80.847
125.877
107.159
87.087
130.617
119.326
111.415
91.501
113.405
102.538
111.169
98.626
135.29
100.622
118.702
99.369
82.227
80.953
141.748
125.665
128.39
53.871
128.249
112.879
125.881
118.117
119.236
112.019
126.191
127.04
58.359
98.491
91.029
69.749
44.789
84.907
136.277
69.337
49.633
70.837
117.683
118.805
95.529
79.194
141.338
119.885
141.593
89.288
82.88
115.868
117.03
118.196
86.217
108.791
134.337
109.36
128.075
53.606
109.924
142.551
125.907
110.943
138.532
121.632
193.984
200.185
191.391
178.258
184.968
112.234
202.384
233.263
229.352
209.747
201.054
198.059
199.373
108.912
103.852
98.798
165.161
156.256
131.122
187.465
105.136
155.511
174.544
99.044
121.571
196.248
108.843
100.641
170.437
104.284
191.164
192.221
105.705
213.596
204.664
155.779
101.337
184.273
201.695
203.085
109.039
178.261
180.312
204.787
228.283
229.565
230.851
206.451
184.326
214.228
202.914
195.038
186.619
175.039
166.539
185.668
241.309
232.384
178.196
245.678
231.295
232.577
228.839
167.633
144.222
131.048
164.054
186.857
229.675
104.767
195.305
202.676
203.72
178.586
110.672
225.948
184.03
179.642
162.941
199.285
178.607
155.972
94.29
113.864
63.413
145.481
138.128
100.693
105.632
103.842
192.493
193.774
205.553
154.644
129.981
136.777
56.444
64.382
169.614
136.695
137.42
148.015
113.207
146.242
153.442
127.917
129.044
56.443
57.28
160.976
136.941
138.261
166.56
158.796
142.147
57.292
169.496
145.476
138.088
62.084
153.062
146.431
150.836
56.463
63.036
153.548
146.153
167.484
162.069
145.414
159.668
56.458
57.281
144.553
145.905
120.915
104.262
96.501
56.439
64.349
153.458
128.662
156.19
112.169
95.523
87.763
62.302
64.228
160.156
136.111
137.426
157.235
158.35
159.594
56.438
57.326
144.983
138.435
66.345
45.45
108.405
38.861
38.61
33.825
34.448
62.445
102.507
143.816
96.086
124.3
104.208
62.27
58.783
82.443
74.668
145.149
137.452
92.443
71.627
81.983
74.559
62.462
55.409
126.029
85.964
123.6
128.721
128.379
112.903
115.005
107.332
47.685
88.758
107.049
108.404
85.376
86.741
73.543
95.553
96.61
86.307
77.018
57.03
91.487
104.319
84.469
64.088
98.709
43.82
83.123
75.136
131.151
138.023
139.067
108.214
77.192
67.781
70.181
108.822
97.205
98.368
116.372
87.526
80.356
72.761
86.275
44.489
36.217
143.588
119.175
120.297
112.534
104.199
81.27
127.271
128.756
113.45
71.503
90.426
112.64
95.51
96.193
66.908
89.657
130.224
83.008
66.335
77.129
138.78
77.637
141.875
80.389
123.642
82.739
86.293
102.53
120.969
113.236
126.607
113.289
183.447
174.961
72.772
65.331
56.693
62.254
88.916
72.781
64.416
57.323
96.612
216.214
94.315
136.453
189.457
181.795
173.797
134.423
121.096
94.115
89.12
98.455
170.967
154.684
147.45
132.23
115.574
104.403
96.574
57.662
136.114
70.683
121.357
111.421
99.189
81.295
72.721
52.157
71.137
54.359
46.179
34.576
33.809
133.472
125.65
97.11
89.716
75.571
69.181
52.028
44.238
48.588
33.694
113.501
95.854
72.006
116.305
63.516
109.19
100.59
70.939
62.461
54.672
46.435
106.619
89.669
81.457
73.562
65.542
49.622
42.51
42.206
66.485
107.424
99.261
78.994
70.61
53.09
45.587
33.557
33.492
139.856
118.703
110.286
100.664
94.689
74.413
56.257
45.866
34.419
33.665
108.508
103.319
198.827
103.959
125.245
55.173
46.61
113.481
114.601
115.721
56.489
57.242
160.587
156.93
148.762
124.102
56.426
62.221
80.558
63.998
168.282
57.249
58.492
58.576
127.91
129.559
117.295
110.074
120.037
112.423
100.861
83.902
75.296
54.867
65.248
65.962
119.506
99.627
100.866
84.812
103.344
83.277
74.93
67.344
126.756
117.852
96.659
97.76
96.973
88.607
58.936
94.836
95.9
96.97
89.09
90.153
138.566
123.162
97.989
53.924
48.634
105.929
95.642
47.929
37.182
59.766
86.209
70.943
72.151
60.782
105.084
95.391
79.099
91.012
105.182
84.462
85.051
125.476
118.108
101.78
93.63
48.406
140.119
154.842
146.567
56.431
57.239
118.562
118.021
110.55
60.889
49.004
48.572
43.493
81.017
34.028
49.967
134.968
109.327
114.215
106.923
117.823
109.896
108.365
