value
82.545
40.787
21.268
54.253
24.897
67.551
62.503
70.594
79.896
76.621
51.337
22.491
37.408
43.729
57.727
35.522
27.536
64.511
51.597
63.218
124.205
43.447
54.932
42.275
82.298
76.987
67.891
68.428
58.184
20.13
90.246
120.309
69.183
66.541
47.521
23.116
33.771
106.761
66.142
77.582
44.023
74.819
10.541
10.696
60.649
9.893
60.645
17.045
55.669
71.773
82.411
72.708
69.599
73.143
41.624
41.78
55.275
67.616
58.811
39.368
19.469
50.112
10.323
19.792
51.25
93.937
77.842
61.726
49.388
65.685
31.961
36.648
59.282
43.617
62.928
56.124
63.623
19.353
88.42
85.145
54.061
66.024
13.528
28.149
50.747
9.624
71.116
77.577
61.943
100.506
85.428
46.009
76.386
51.979
20.363
27.472
83.351
90.477
38.815
8.745
68.053
43.586
68.8
44.309
45.113
61.691
65.937
22.874
9.146
98.384
74.384
21.097
21.474
76.338
68.256
51.23
57.301
57.516
20.555
40.117
59.137
50.703
50.415
74.903
93.523
9.339
59.214
24.742
58.839
28.145
31.106
86.431
28.619
67.713
27.915
68.512
48.694
26.094
67.142
59.536
58.55
47.426
9.331
81.291
63.536
66.659
96.021
133.812
82.637
107.324
73.767
25.672
152.418
142.427
50.765
84.04
97.168
18.764
169.889
52.959
130.34
87.882
133.213
29.364
28.158
25.365
56.203
19.398
56.552
143.125
50.77
119.768
154.164
42.417
68.389
124.403
140.007
55.731
61.311
112.49
112.906
142.362
25.367
66.489
28.176
141.512
91.866
18.781
116.619
117.712
57.817
26.025
111.142
162.775
135.286
55.92
100.931
127.362
49.292
26.718
29.422
19.745
54.317
50.156
95.631
153.884
119.922
53.107
56.159
28.891
28.457
95.149
45.217
96.367
107.847
119.963
20.34
58.219
45.716
111.556
85.672
65.019
111.402
127.725
101.348
18.624
102.515
75.144
10.699
50.053
94.773
12.225
6.713
107.152
6.542
6.814
70.732
113.554
96.187
107.291
117.865
106.332
84.437
101.245
114.277
94.683
18.078
10.627
118.637
10.732
112.315
18.206
109.464
19.902
74.756
11.201
10.926
18.474
115.632
109.949
77.377
113.796
107.25
12.134
65.014
66.042
40.823
125.441
18.893
156.946
128.715
18.986
107.801
25.745
127.021
28.179
113.436
80.786
136.698
66.735
84.741
30.095
24.587
111.491
54.618
34.188
46.086
19.256
78.614
56.264
113.416
131.729
119.848
128.721
28.884
120.343
22.926
12.866
29.767
76.698
97.827
35.402
31.338
126.514
102.526
19.776
29.369
126.371
30.766
120.875
47.92
123.793
120.492
38.834
76.013
87.634
77.571
18.653
48.501
18.827
118.074
74.121
86.231
163.31
54.237
114.695
55.585
118.024
107.641
100.827
123.653
19.132
138.315
103.375
105.403
82.276
135.623
31.33
118.348
110.155
50.142
113.268
20.363
59.034
142.116
28.549
83.261
79.304
112.571
174.377
128.901
106.873
156.842
50.034
13.968
34.187
13
76.044
90.324
114.581
112.767
110.063
71.631
21.087
22.009
123.562
47.049
56.783
11.533
67.546
104.754
114.242
83.369
36.948
11.285
6.427
105.563
108.836
69.686
107.037
18.825
118.865
107.435
19.244
107.472
80.168
110.212
12.241
102.746
29.004
105.28
37.769
140.451
141.965
38.177
137.56
79.718
143.923
95.766
83.046
144.129
151.359
57.92
122.704
54.154
104.463
84.609
19.139
26.129
58.836
82.417
135.687
40.573
25.69
125.531
60.865
145.221
135.283
157.18
55.751
53.751
112.072
76.054
131.138
139.359
86.451
144.538
103.384
60.677
93.903
99.474
119.383
108.563
54.127
79.398
18.907
78.358
26.049
126.032
18.977
19.14
65.858
72.104
80.156
71.926
56.992
28.459
142.96
37.395
81.206
119.627
95.39
127.712
37.447
120.635
110.054
53.767
120.419
83.477
124.743
106.505
45.291
149.221
89.516
136.539
31.41
9.315
108.993
31.427
109.332
31.754
95.156
114.948
38.163
63.026
79.155
54.528
48.171
94.839
39.041
81.037
84.338
123.291
53.581
91.257
28.842
49.437
159.641
142.083
51.769
56.056
66.332
121.02
138.493
25.708
68.643
53.662
118.83
56.379
47.703
45.704
135.518
75.314
13.442
135.306
72.69
111.898
17.51
78.26
20.867
115.845
100.078
64.617
105.841
11.762
50.794
135.955
13.665
131.226
10.927
36.044
66.209
104.976
84.069
136.027
51.332
12.469
113.385
103.114
12.249
175.56
13.503
19.567
121.785
26.306
13.022
118.908
63.415
83.582
14.111
105.801
171.512
86.834
31.677
19.994
128.944
115.053
22.012
20.801
23.675
118.577
105.288
138.873
12.609
59.101
114.004
134.999
31.282
114.151
11.751
115.395
28.748
108.568
38.41
97.983
11.348
58.845
99.265
112.479
90.86
37.877
172.071
132.005
68.567
93.609
74.072
11.256
132.378
132.493
183.553
67.949
185.806
146.637
111.708
132.44
67.987
89.682
123.605
111.562
48.227
19.032
95.998
138.249
57.087
103.166
46.132
90.792
130.912
55.14
139.677
100.413
93.582
47.798
57.31
48.109
68.861
50.171
126.336
136.386
79.962
117.317
48.788
142.887
134.569
37.311
45.203
122.369
71.819
137.241
37.927
27.246
121.977
104.139
40.719
48.305
132.778
33.585
109.552
96.805
92.993
162.4
25.549
127.162
115.544
99.644
121.269
38.795
85.543
74.694
20.028
42.122
126.375
104.362
51.823
32.727
12.588
113.267
84.106
44.795
51.054
55.791
133.626
66.375
57.648
93.615
47.19
52.507
54.489
18.762
38.833
83.899
140.417
60.445
109.751
146.662
83.759
84.165
25.171
60.747
63.128
114.814
99.044
53.772
71.96
108.022
28.965
55.573
164.762
38.939
25.372
142.209
37.233
83.795
57.019
57.169
141.741
123.387
56.308
128.3
107.44
55.229
114.776
19.235
86.746
158.496
156.344
124.224
88.288
116.07
124.9
136.969
93.669
55.009
28.909
19.509
19.274
19.016
123.57
104.371
84.836
122.851
100.624
83.954
51.117
126.016
11.618
120.286
150.935
73.721
107.78
116.608
103.312
109.132
31.224
87.826
119.159
151.123
20.873
140.36
32.36
81.637
21.945
134.275
66.267
133.368
22.573
99.938
67.245
171.584
165.879
121.273
121.92
105.522
186.021
18.158
69.783
106.477
39.558
17.892
63.82
86.226
135.555
90.963
47.926
123.993
102.288
81.383
18.025
78.17
19.261
100.742
64.249
117.886
119.798
50.86
104.328
121.389
113.96
17.131
107.775
100.316
49.553
47.456
138.594
18.57
17.942
18.444
118.09
124.94
18.81
18.2
37.945
19.893
103.602
35.161
17.871
17.688
102.297
74.826
84.564
113.624
62.344
12.146
109.379
95.501
103.061
48.988
11.941
12.704
80.579
134.392
13.909
107.826
98.825
91.148
18.559
86.97
100.929
102.129
11.936
50.136
17.891
87.415
19.257
90.839
42.997
57.913
33.982
43.564
13.218
21.361
66.209
33.695
50.974
32.136
71.244
35.801
72.824
45.842
95.661
65.739
19.631
24.088
122.269
106.218
111.922
92.514
21.607
19.333
123.081
85.871
62.803
87.515
96.393
17.463
124.635
102.39
76.379
94.007
77.412
12.56
21.381
11.759
118.807
111.104
12.877
21.713
11.275
17.142
30.76
11.81
109.146
115.23
92.885
61.974
49.538
41.515
119.315
12.082
78.659
111.109
44.078
91.587
36.6
110.957
13.076
72.262
100.997
44.958
120.62
34.831
70.981
57.607
102.6
92.756
110.075
82.025
34.4
112.625
20.556
102.443
75.664
112.216
32.961
31.42
10.613
80.023
77.565
35.474
128.305
71.617
110.938
56.813
84.744
119.742
95.897
119.189
109.895
16.772
68.27
105.68
109.639
118.211
11.801
74.686
34.31
13.209
83.27
12.379
18.594
31.528
30.241
41.019
34.951
72.055
42.397
90.115
108.609
72.891
96.816
81.068
93.339
31.093
119.453
21.545
116.189
19.887
119.665
17.764
49.137
111.116
51.739
91.425
52.182
48.858
27.262
34.684
108.286
113.077
11.185
79.598
10.884
11.343
57.51
10.689
95.965
133.007
65.468
18.098
96.239
107.349
16.571
63.398
47.343
51.247
37.024
36.105
65.463
16.597
60.542
64.817
48.843
65.737
65.463
63.765
63.376
40.111
126.918
21.207
91.401
108.256
22.742
20.814
20.886
42.486
99.421
118.932
31.694
111.075
28.309
