value
87.881
53.834
36.808
54.777
37.601
59.188
40.719
89.001
43.72
27.765
63.742
69.56
47.025
100.815
86.381
78.184
75.735
42.07
26.743
96.926
84.776
74.996
46.785
67.208
67.3
79.786
53.635
36.78
28.973
79.987
73.126
54.05
45.945
29.116
94.548
86.916
66.459
58.118
41.449
32.408
96.247
87.913
79.63
72.377
64.671
56.862
36.364
20.207
77.836
69.757
37.711
21.543
93.985
87.386
68.091
60.124
43.791
26.998
10.224
52.61
60.487
67.49
54.528
78.171
71.037
63.116
42.946
35.173
27.377
79.317
72.454
64.755
44.725
35.879
27.88
85.104
76.447
67.944
57.165
47.636
39.648
30.607
85.876
77.539
69.258
60.785
52.992
56.05
46.497
25.813
18.353
89.404
76.787
68.707
61.583
27.578
19.759
92.995
76.501
68.697
60.977
40.55
32.624
24.813
16.535
8.702
93.122
76.005
43.951
66.344
79.158
28.683
79.338
72.206
64.28
44.11
36.34
28.536
80.462
73.601
65.905
45.877
37.031
29.037
86.996
66.537
48.793
40.808
31.766
72.543
64.84
47.705
27.019
19.557
98.346
78.334
62.697
28.697
20.879
86.839
70.279
49.854
42.144
34.246
26.326
9.549
76.757
67.932
59.893
58.388
42.262
159.238
98.496
139.93
158.178
95.727
62.177
120.266
157.374
26.308
55.806
106.948
106.774
139.547
60.68
57.154
161.067
148.673
26.695
110.705
103.368
106.175
26.007
111.728
104.285
157.477
110.776
156.816
51.443
28.201
89.067
49.832
71.506
144.218
127.408
151.172
129.532
121.748
170.109
112.352
172.723
109.562
19.732
96.783
154.606
110.195
79.215
28.931
19.269
56.239
85.762
152.131
144.146
122.89
20.027
93.363
122.8
138.5
29.61
19.523
111.518
99.013
87.267
18.765
102.824
94.455
111.242
94.398
104.889
96.609
79.127
109.452
173.085
113.595
89.919
127.664
109.911
93.053
172.554
99.922
19.733
115.278
106.08
79.907
112.402
101.833
18.961
85.196
67.563
154.797
19.799
92.607
102.265
94.463
104.402
85.436
50.037
173.769
143.319
30.077
26.818
118.343
123.889
51.362
18.764
111.645
132.575
164.14
157.642
19.732
54.643
126.949
114.983
107.632
19.267
19.22
56.036
156.862
20.022
152.608
128.288
131.7
19.008
128.46
19.518
136.821
160.803
158.125
122.273
59.135
188.967
51.736
84.078
116.393
111.635
95.069
168.845
153.017
111.172
84.645
144.001
19.522
58.499
94.971
38.056
18.745
111.288
45.758
111.699
94.852
28.492
112.912
121.212
146.205
86.347
118.266
19.733
82.741
132.671
88.918
72.366
64.785
18.968
107.955
25.487
19.766
118.507
120.223
19.266
19.243
55.299
143.009
52.198
58.17
136.93
119.189
86.027
129.613
48.387
36.871
186.639
173.521
130.962
117.977
171.832
77.308
55.894
123.838
105.297
70.805
83.59
99.344
59.195
83.135
56.003
136.734
113.352
159.511
57.014
26.031
46.334
13.125
12.734
13.282
97.732
92.214
12.507
100.31
36.083
87.3
36.152
103.248
110.609
93.433
12.621
12.241
12.787
135.865
128.539
12.034
116.346
86.406
69.1
17.792
19.249
88.404
19.398
112.984
109.413
101.394
28.439
156.488
139.204
115.683
99.116
90.44
52.973
39.094
112.838
140.21
131.822
170.02
116.238
116.443
37.555
128.894
39.16
126.83
28.848
161.686
173.691
142.918
39.709
136.699
114.751
57.358
17.42
18.146
95.232
17.122
74.814
23.517
96.884
102.688
101.261
92.131
11.915
11.533
12.087
100.264
11.325
97.66
66.976
104.125
92.429
17.406
75.555
38.496
63.793
13.028
111.137
127.364
105.258
102.618
12.588
12.192
12.748
101.765
11.976
81.264
77.749
18.077
19.242
95.491
19.287
121.462
110.048
116.281
187.905
173.085
147.61
90.835
125.658
116.947
156.276
142.031
58.423
112.559
118.034
83.06
48.248
158.05
148.948
55.654
75.804
100.905
85.463
77.303
69.254
49.745
42.074
34.183
84.477
77.183
69.146
50.135
42.604
34.324
44.933
83.475
63.044
54.355
46.438
38.618
53.546
85.305
77.025
68.553
60.773
53.251
44.999
24.994
87.199
75.875
67.798
59.691
26.672
96.569
75.708
68.277
60.631
52.826
32.292
24.567
16.68
23.919
24.53
65.06
22.173
21.526
22.443
109.096
21.156
21.999
57.51
23.857
119.644
110.63
23.555
21.848
21.197
22.124
20.831
21.683
19.355
93.634
102.179
80.047
109.304
100.507
17.942
17.419
18.149
88.764
17.106
107.366
91.085
16.974
110.265
17.123
83.329
75.652
67.86
19.242
111.534
19.288
93.114
118.277
86.215
78.05
59.574
51.905
44.135
36.331
94.329
87.646
68.629
61.095
52.992
45.22
37.542
93.087
74.405
66.064
58.368
49.324
27.087
104.972
97.14
88.804
81.064
64.382
56.438
49.188
78.295
61.548
35.992
26.786
74.464
58.13
41.247
24.275
16.535
98.112
77.95
60.645
44.598
36.087
64.722
55.693
37.044
84.018
76.891
57.387
49.723
33.111
83.418
76.742
49.077
41.543
33.263
82.901
63.188
54.845
37.566
91.405
84.248
75.963
67.494
59.706
52.186
43.932
23.927
66.221
58.628
25.608
83.766
75.963
55.428
48.077
40.153
32.34
15.121
72.515
64.994
58.496
64.5
71.33
113.225
100.843
18.365
17.782
18.603
106.633
17.441
110.802
86.549
17.095
83.793
20.9
12.658
22.78
118.151
10.717
11.277
126.178
10.504
105.633
89.075
94.788
12.134
80.028
113.039
22.96
118.992
67.063
50.31
41.505
57.274
42.897
54.934
46.447
33.478
86.313
34.85
57.358
40.743
23.883
73.835
63.996
64.439
79.04
71.904
63.98
43.814
36.046
28.244
80.176
73.322
65.628
45.605
36.763
28.768
94.353
86.723
78.228
56.866
48.526
40.54
31.5
96.331
87.998
79.718
71.246
63.454
55.755
47.449
26.766
19.308
77.229
69.149
62.483
28.483
20.666
93.519
85.871
78.067
70.353
49.93
33.262
25.453
17.176
9.345
81.577
58.728
58.312
88.357
78.826
61.761
44.909
28.265
80.222
38.138
62.941
45.446
28.782
86.796
67.403
50.014
31.515
94.924
87.322
78.849
71.056
64.373
35.039
19.314
103.938
83.184
38.484
91.53
21.385
60.408
43.487
85.577
88.083
62.987
87.619
