value
33.71
86.46
78.296
70.249
50.745
43.069
35.179
85.485
78.19
70.152
51.141
43.612
35.333
84.831
64.399
55.711
47.793
39.967
93.456
86.302
78.02
69.55
61.758
54.24
45.985
25.978
82.097
73.38
76.374
68.295
60.701
27.681
92.04
84.609
76.964
69.162
48.637
41.072
32.99
25.289
17.195
73.829
66.057
57.626
49.568
42.198
64.952
25.632
147.633
26.025
96.233
92.735
101.996
114.289
106.523
98.185
6.427
90.352
82.675
7.266
103.494
111.165
7.221
